Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type
5027044917359,#49641,capture,stripe,07-07-2023 00:04,success,64.44,USD,visa
5027044884591,#49640,capture,stripe,07-07-2023 00:04,success,31.33,USD,master
5027044851823,#49639,capture,stripe,07-07-2023 00:04,success,29.78,USD,american_express
5027044819055,#49638,capture,stripe,07-07-2023 00:04,success,27.99,USD,visa
5027044819055,#49638,refund,stripe,12-07-2023 12:41,success,27.99,USD,visa
5027044786287,#49637,capture,stripe,07-07-2023 00:04,success,31.48,USD,visa
5027044753519,#49636,capture,stripe,07-07-2023 00:04,success,51.98,USD,visa
5027044720751,#49635,capture,stripe,07-07-2023 00:04,success,31.11,USD,discover
5027044687983,#49634,capture,stripe,07-07-2023 00:04,success,27.66,USD,master
5027044655215,#49633,capture,stripe,07-07-2023 00:04,success,29.49,USD,visa
5026997665903,#49632,capture,shopify_payments,06-07-2023 22:20,success,99.96,USD,american_express
5026871705711,#49631,capture,shopify_payments,06-07-2023 18:20,success,30.99,USD,visa
5026858598511,#49630,capture,shopify_payments,06-07-2023 17:54,success,67.4,USD,visa
5026825207919,#49629,capture,shopify_payments,06-07-2023 16:48,success,33.04,USD,master
5026812166255,#49628,capture,shopify_payments,06-07-2023 16:27,success,59.9,USD,visa
5026791161967,#49627,capture,shopify_payments,06-07-2023 15:55,success,27.39,USD,master
5026768486511,#49626,capture,shopify_payments,06-07-2023 15:21,success,61.98,USD,american_express
5026761474159,#49625,capture,shopify_payments,06-07-2023 15:09,success,28.17,USD,master
5026741452911,#49624,capture,shopify_payments,06-07-2023 14:39,success,30.99,USD,master
5026708258927,#49623,capture,shopify_payments,06-07-2023 14:03,success,29.78,USD,visa
5026678571119,#49622,capture,shopify_payments,06-07-2023 13:28,success,29.49,USD,visa
5026338439279,#49621,capture,shopify_payments,06-07-2023 10:44,success,30.99,USD,master
5026301411439,#49620,capture,shopify_payments,06-07-2023 09:27,success,27.89,USD,visa
5026083438703,#49619,capture,shopify_payments,06-07-2023 01:09,success,32.88,USD,visa
5026041331823,#49618,capture,stripe,06-07-2023 00:04,success,30.67,USD,visa
5026041299055,#49617,capture,stripe,06-07-2023 00:04,success,29.49,USD,master
5026041266287,#49616,capture,stripe,06-07-2023 00:04,success,31.33,USD,visa
5026041233519,#49615,capture,stripe,06-07-2023 00:04,success,63.25,USD,master
5026041200751,#49614,capture,stripe,06-07-2023 00:04,success,31.48,USD,visa
5026041167983,#49613,capture,stripe,06-07-2023 00:04,success,29.49,USD,visa
5026041135215,#49612,capture,stripe,06-07-2023 00:04,success,29.49,USD,master
5026041102447,#49611,capture,stripe,06-07-2023 00:04,success,29.49,USD,master
5026041069679,#49610,capture,stripe,06-07-2023 00:04,success,30.37,USD,american_express
5026041036911,#49609,capture,stripe,06-07-2023 00:04,success,32.5,USD,visa
5026041004143,#49608,capture,stripe,06-07-2023 00:04,success,27.39,USD,discover
5026040938607,#49607,capture,stripe,06-07-2023 00:04,success,27.99,USD,visa
5026040905839,#49606,capture,stripe,06-07-2023 00:04,success,58.98,USD,visa
5026040873071,#49605,capture,stripe,06-07-2023 00:04,success,29.47,USD,visa
5026040840303,#49604,capture,stripe,06-07-2023 00:04,success,63.19,USD,visa
5026040807535,#49603,capture,stripe,06-07-2023 00:04,success,29.49,USD,master
5026040774767,#49602,capture,stripe,06-07-2023 00:04,success,29.49,USD,master
5026040741999,#49601,capture,stripe,06-07-2023 00:04,success,58.98,USD,master
5026040709231,#49600,capture,stripe,06-07-2023 00:04,success,31.11,USD,visa
5026040676463,#49599,capture,stripe,06-07-2023 00:04,success,27.39,USD,visa
5026040643695,#49598,capture,stripe,06-07-2023 00:04,success,29.49,USD,master
5026040610927,#49597,capture,stripe,06-07-2023 00:04,success,31.26,USD,discover
5026040578159,#49596,capture,stripe,06-07-2023 00:04,success,29.91,USD,visa
5026040545391,#49595,capture,stripe,06-07-2023 00:04,success,27.99,USD,visa
5026040512623,#49594,capture,stripe,06-07-2023 00:04,success,29.49,USD,visa
5026040479855,#49593,capture,stripe,06-07-2023 00:04,success,31.11,USD,visa
5026040447087,#49592,capture,stripe,06-07-2023 00:04,success,32.24,USD,visa
5026015576175,#49591,capture,shopify_payments,05-07-2023 23:09,success,67.71,USD,master
5025981890671,#49590,capture,shopify_payments,05-07-2023 22:05,success,29.49,USD,visa
5025891188847,#49589,capture,shopify_payments,05-07-2023 19:21,success,33.47,USD,visa
5025856979055,#49588,capture,shopify_payments,05-07-2023 18:18,success,30.99,USD,visa
5025855570031,#49587,capture,shopify_payments,05-07-2023 18:15,success,94.66,USD,master
5025853702255,#49586,capture,shopify_payments,05-07-2023 18:12,success,24.19,USD,visa
5025844494447,#49585,capture,stripe,05-07-2023 17:57,success,24.19,USD,visa
5025793802351,#49584,capture,shopify_payments,05-07-2023 16:25,success,33.59,USD,visa
5025762181231,#49583,capture,shopify_payments,07-07-2023 04:26,success,33.59,USD,visa
5025759068271,#49582,capture,shopify_payments,07-07-2023 04:26,success,33.16,USD,visa
5025749205103,#49581,capture,shopify_payments,07-07-2023 04:31,success,27.39,USD,visa
5025680392303,#49580,capture,shopify_payments,07-07-2023 04:31,success,87.12,USD,visa
5025667973231,#49579,capture,shopify_payments,07-07-2023 04:32,success,30.99,USD,master
5025666859119,#49578,capture,shopify_payments,07-07-2023 04:33,success,25.19,USD,visa
5025656111215,#49577,capture,shopify_payments,07-07-2023 04:39,success,30.99,USD,visa
5025656111215,#49577,refund,shopify_payments,31-07-2023 15:05,success,30.99,USD,visa
5025631797359,#49576,capture,shopify_payments,07-07-2023 04:39,success,29.84,USD,visa
5025628815471,#49575,capture,shopify_payments,07-07-2023 04:39,success,30.99,USD,visa
5025619640431,#49574,capture,shopify_payments,07-07-2023 04:40,success,30.92,USD,visa
5025579892847,#49573,capture,shopify_payments,07-07-2023 04:41,success,32,USD,visa
5025568030831,#49572,capture,shopify_payments,07-07-2023 04:41,success,33.7,USD,master
5025547878511,#49571,capture,shopify_payments,07-07-2023 04:41,success,30.99,USD,discover
5025541423215,#49570,capture,shopify_payments,07-07-2023 04:42,success,33,USD,visa
5025532412015,#49569,capture,shopify_payments,07-07-2023 04:42,success,27.39,USD,discover
5025509376111,#49568,capture,shopify_payments,07-07-2023 04:44,success,32.69,USD,visa
5025508098159,#49567,capture,shopify_payments,07-07-2023 04:47,success,29.81,USD,discover
5025473364079,#49566,capture,shopify_payments,07-07-2023 04:48,success,58.98,USD,master
5025294123119,#49565,capture,shopify_payments,07-07-2023 04:48,success,89.36,USD,visa
5025251393647,#49564,capture,stripe,07-07-2023 04:48,success,32.21,USD,american_express
5025251360879,#49563,capture,shopify_payments,07-07-2023 04:48,success,26.48,USD,visa
5025251328111,#49562,capture,stripe,07-07-2023 04:49,success,54.78,USD,american_express
5025251295343,#49561,capture,stripe,07-07-2023 04:49,success,32.25,USD,visa
5025251262575,#49560,capture,stripe,07-07-2023 04:49,success,29.49,USD,visa
5025251229807,#49559,capture,stripe,07-07-2023 04:50,success,29.49,USD,master
5025251197039,#49558,capture,stripe,07-07-2023 04:50,success,31.48,USD,master
5025251164271,#49557,capture,stripe,07-07-2023 04:51,success,58.98,USD,visa
5025251131503,#49556,capture,stripe,07-07-2023 04:51,success,29.49,USD,visa
5025251098735,#49555,capture,stripe,07-07-2023 04:52,success,28.27,USD,american_express
5025251065967,#49554,capture,stripe,07-07-2023 04:52,success,29.49,USD,master
5025251033199,#49553,capture,stripe,07-07-2023 04:52,success,31.05,USD,visa
5025251000431,#49552,capture,stripe,07-07-2023 04:54,success,24.19,USD,visa
5025250967663,#49551,capture,stripe,07-07-2023 04:57,success,58.98,USD,visa
5025250934895,#49550,capture,stripe,07-07-2023 04:57,success,29.78,USD,discover
5025250902127,#49549,capture,stripe,07-07-2023 04:57,success,31.99,USD,visa
5025250869359,#49548,capture,stripe,07-07-2023 04:58,success,29.49,USD,visa
5025250836591,#49547,capture,stripe,07-07-2023 04:58,success,31.55,USD,visa
5025250803823,#49546,capture,stripe,07-07-2023 04:59,success,29.49,USD,visa
5025250771055,#49545,capture,stripe,07-07-2023 04:59,success,31.46,USD,discover
5025250738287,#49544,capture,stripe,07-07-2023 04:59,success,28.9,USD,visa
5025250705519,#49543,capture,stripe,07-07-2023 04:59,success,31.11,USD,master
5025250672751,#49542,capture,stripe,07-07-2023 04:59,success,29.49,USD,master
5025250639983,#49541,capture,stripe,07-07-2023 05:00,success,58.98,USD,visa
5025043218543,#49540,capture,shopify_payments,07-07-2023 05:00,success,30.05,USD,visa
5024957595759,#49539,capture,shopify_payments,07-07-2023 05:00,success,30.82,USD,master
5024810696815,#49538,capture,shopify_payments,07-07-2023 05:01,success,31.05,USD,visa
5024783466607,#49537,capture,shopify_payments,07-07-2023 05:01,success,29.49,USD,visa
5024738574447,#49536,capture,shopify_payments,07-07-2023 05:07,success,32.45,USD,visa
5024359940207,#49535,capture,stripe,07-07-2023 05:07,success,27.39,USD,visa
5024359907439,#49534,capture,stripe,07-07-2023 05:07,success,55.23,USD,visa
5024359874671,#49533,capture,stripe,07-07-2023 05:08,success,29.49,USD,discover
5024359841903,#49532,capture,stripe,07-07-2023 05:08,success,31.82,USD,visa
5024359809135,#49531,capture,stripe,07-07-2023 05:08,success,29.49,USD,visa
5024359776367,#49530,capture,stripe,07-07-2023 05:08,success,31.82,USD,master
5024359743599,#49529,capture,stripe,07-07-2023 05:09,success,27.99,USD,master
5024359678063,#49528,capture,stripe,07-07-2023 05:09,success,29.95,USD,master
5024359645295,#49527,capture,stripe,07-07-2023 05:09,success,31.55,USD,master
5024359612527,#49526,capture,stripe,07-07-2023 05:09,success,31.94,USD,visa
5024359579759,#49525,capture,stripe,07-07-2023 05:10,success,31.26,USD,master
5024359546991,#49524,capture,stripe,07-07-2023 05:10,success,31.81,USD,visa
5024359514223,#49523,capture,stripe,07-07-2023 05:10,success,29.49,USD,master
5024359481455,#49522,capture,stripe,07-07-2023 05:10,success,29.24,USD,master
5024359448687,#49521,capture,stripe,07-07-2023 05:11,success,94.66,USD,visa
5024359415919,#49520,capture,stripe,07-07-2023 05:11,success,31.63,USD,visa
5024359383151,#49519,capture,stripe,07-07-2023 05:11,success,31.73,USD,visa
5024359350383,#49518,capture,stripe,07-07-2023 05:12,success,59.57,USD,visa
5024359317615,#49517,capture,stripe,07-07-2023 05:12,success,31.55,USD,visa
5024359284847,#49516,capture,stripe,07-07-2023 05:12,success,29.78,USD,visa
5024359252079,#49515,capture,stripe,06-07-2023 15:17,success,29.49,USD,discover
5024318652527,#49514,capture,shopify_payments,06-07-2023 15:00,success,35.56,USD,visa
5024262291567,#49513,capture,shopify_payments,06-07-2023 15:00,success,29.49,USD,visa
5024163725423,#49512,capture,shopify_payments,06-07-2023 15:00,success,27.66,USD,visa
5024074072175,#49511,capture,shopify_payments,06-07-2023 15:00,success,29.95,USD,visa
5024038649967,#49510,capture,shopify_payments,06-07-2023 14:59,success,25.94,USD,master
5023919702127,#49509,capture,shopify_payments,06-07-2023 14:59,success,30.99,USD,visa
5023916392559,#49508,capture,shopify_payments,06-07-2023 14:59,success,30.99,USD,visa
5023901417583,#49507,capture,shopify_payments,06-07-2023 14:59,success,31.71,USD,visa
5023672434799,#49506,capture,stripe,06-07-2023 14:59,success,31.33,USD,visa
5023645565039,#49505,capture,shopify_payments,06-07-2023 14:58,success,30.99,USD,visa
5023639666799,#49504,capture,shopify_payments,06-07-2023 14:52,success,30.99,USD,visa
5023625969775,#49503,capture,shopify_payments,06-07-2023 14:54,success,26.08,USD,visa
5023625150575,#49502,capture,shopify_payments,06-07-2023 14:53,success,34.5,USD,visa
5023625150575,#49502,refund,shopify_payments,06-07-2023 16:54,success,34.5,USD,visa
5023419990127,#49501,capture,stripe,06-07-2023 14:58,success,29.81,USD,master
5023419957359,#49500,capture,stripe,06-07-2023 14:58,success,29.78,USD,discover
5023419924591,#49499,capture,stripe,06-07-2023 14:58,success,30.86,USD,visa
5023419891823,#49498,capture,stripe,06-07-2023 14:58,success,30.23,USD,discover
5023419859055,#49497,capture,stripe,06-07-2023 14:58,success,29.49,USD,visa
5023419826287,#49496,capture,stripe,06-07-2023 14:58,success,31.48,USD,master
5023419793519,#49495,capture,stripe,06-07-2023 14:57,success,30.09,USD,visa
5023419760751,#49494,capture,stripe,06-07-2023 14:57,success,29.49,USD,visa
5023419727983,#49493,capture,stripe,06-07-2023 14:57,success,29.49,USD,discover
5023419695215,#49492,capture,stripe,06-07-2023 14:57,success,58.98,USD,visa
5023419662447,#49491,capture,stripe,06-07-2023 14:57,success,31.26,USD,master
5023419629679,#49490,capture,stripe,06-07-2023 14:57,success,29.49,USD,visa
5023419596911,#49489,capture,stripe,06-07-2023 14:57,success,27.39,USD,visa
5023418351727,#49488,capture,shopify_payments,06-07-2023 14:56,success,29.3,USD,visa
5023418318959,#49487,capture,stripe,06-07-2023 14:56,success,29.49,USD,visa
5023418286191,#49486,capture,stripe,06-07-2023 14:56,success,31.26,USD,master
5023418220655,#49485,capture,stripe,06-07-2023 14:56,success,62.63,USD,discover
5023418187887,#49484,capture,stripe,06-07-2023 14:56,success,32,USD,visa
5023418155119,#49483,capture,stripe,06-07-2023 14:56,success,29.78,USD,visa
5023418122351,#49482,capture,stripe,06-07-2023 14:56,success,24.19,USD,master
5023418089583,#49481,capture,stripe,06-07-2023 14:55,success,58.98,USD,visa
5023418024047,#49480,void,stripe,06-07-2023 10:12,success,0,USD,american_express
5023417991279,#49479,void,stripe,05-07-2023 13:15,success,0,USD,discover
5023417958511,#49478,capture,stripe,06-07-2023 14:55,success,29.49,USD,visa
5023417925743,#49477,capture,stripe,06-07-2023 14:55,success,29.49,USD,discover
5023417892975,#49476,capture,stripe,06-07-2023 14:55,success,25,USD,visa
5023417860207,#49475,capture,stripe,06-07-2023 14:51,success,27.39,USD,discover
5023192514671,#49474,capture,shopify_payments,05-07-2023 13:43,success,54.42,USD,master
5023064916079,#49473,capture,shopify_payments,06-07-2023 14:50,success,29.37,USD,discover
5022924013679,#49472,capture,shopify_payments,02-07-2023 10:13,success,26.55,USD,visa
5022897307759,#49471,capture,shopify_payments,02-07-2023 09:20,success,31.93,USD,visa
5022874894447,#49470,capture,shopify_payments,02-07-2023 08:28,success,29.49,USD,master
5022676549743,#49469,capture,stripe,02-07-2023 01:04,success,24.19,USD,visa
5022676418671,#49468,capture,stripe,02-07-2023 01:04,success,32.5,USD,visa
5022635556975,#49467,capture,stripe,02-07-2023 00:06,success,29.49,USD,discover
5022635524207,#49466,capture,stripe,02-07-2023 00:06,success,29.49,USD,master
5022635491439,#49465,capture,stripe,02-07-2023 00:06,success,31.11,USD,visa
5022635458671,#49464,capture,stripe,02-07-2023 00:06,success,31.62,USD,visa
5022635425903,#49463,capture,stripe,02-07-2023 00:06,success,29.49,USD,master
5022635393135,#49462,capture,stripe,02-07-2023 00:06,success,31.26,USD,master
5022635360367,#49461,capture,stripe,02-07-2023 00:06,success,55.98,USD,discover
5022635327599,#49460,capture,stripe,02-07-2023 00:06,success,29.49,USD,master
5022635294831,#49459,capture,stripe,02-07-2023 00:06,success,29.31,USD,master
5022635262063,#49458,capture,stripe,02-07-2023 00:06,success,59.48,USD,master
5022635229295,#49457,capture,stripe,02-07-2023 00:06,success,29.49,USD,master
5022635196527,#49456,capture,stripe,02-07-2023 00:06,success,31.82,USD,american_express
5022635130991,#49455,capture,stripe,02-07-2023 00:06,success,29.47,USD,visa
5022635098223,#49454,capture,stripe,02-07-2023 00:06,success,31.26,USD,visa
5022635065455,#49453,capture,stripe,02-07-2023 00:06,success,29.49,USD,master
5022635032687,#49452,capture,stripe,02-07-2023 00:06,success,31.11,USD,discover
5022634999919,#49451,capture,stripe,02-07-2023 00:06,success,31.63,USD,master
5022634967151,#49450,capture,stripe,02-07-2023 00:06,success,28.9,USD,visa
5022634934383,#49449,capture,stripe,02-07-2023 00:06,success,30.67,USD,master
5022634901615,#49448,capture,stripe,02-07-2023 00:06,success,32.21,USD,visa
5022634868847,#49447,capture,stripe,02-07-2023 00:06,success,25.99,USD,master
5022634836079,#49446,capture,stripe,02-07-2023 00:06,success,29.49,USD,visa
5022591582319,#49445,capture,shopify_payments,01-07-2023 22:34,success,27.14,USD,american_express
5022499831919,#49444,capture,shopify_payments,01-07-2023 19:40,success,30.99,USD,visa
5022476861551,#49443,capture,shopify_payments,01-07-2023 18:59,success,26.06,USD,visa
5022240047215,#49442,capture,shopify_payments,01-07-2023 13:14,success,29.55,USD,master
5022212784239,#49441,capture,shopify_payments,01-07-2023 12:34,success,61.98,USD,master
5022202364015,#49440,capture,shopify_payments,01-07-2023 12:18,success,31.96,USD,master
5022144561263,#49439,capture,shopify_payments,01-07-2023 10:59,success,29.56,USD,american_express
5022103568495,#49438,capture,shopify_payments,01-07-2023 09:51,success,30.99,USD,discover
5022077288559,#49437,capture,stripe,01-07-2023 09:01,success,29.31,USD,master
5021840441455,#49436,capture,stripe,01-07-2023 01:08,success,27.99,USD,visa
5021840375919,#49435,capture,stripe,01-07-2023 01:07,success,55.98,USD,discover
5021840343151,#49434,capture,stripe,01-07-2023 01:07,success,31.55,USD,visa
5021840277615,#49433,capture,stripe,01-07-2023 01:07,success,58.98,USD,visa
5021840212079,#49432,capture,stripe,01-07-2023 01:07,success,31.25,USD,visa
5021840146543,#49431,capture,stripe,01-07-2023 01:07,success,31.84,USD,visa
5021840113775,#49430,capture,stripe,01-07-2023 01:07,success,31.71,USD,master
5021840048239,#49429,capture,stripe,01-07-2023 01:07,success,30.16,USD,visa
5021840015471,#49428,capture,stripe,01-07-2023 01:07,success,29.49,USD,american_express
5021839982703,#49427,capture,stripe,01-07-2023 01:07,success,29.49,USD,visa
5021839949935,#49426,capture,stripe,01-07-2023 01:07,success,29.04,USD,visa
5021839917167,#49425,capture,stripe,01-07-2023 01:07,success,29.49,USD,discover
5021839884399,#49424,capture,stripe,01-07-2023 01:07,success,24.19,USD,visa
5021839851631,#49423,capture,stripe,01-07-2023 01:07,success,29.49,USD,visa
5021839786095,#49422,capture,stripe,01-07-2023 01:07,success,51.98,USD,discover
5021839753327,#49421,capture,stripe,01-07-2023 01:07,success,29.49,USD,visa
5021839720559,#49420,capture,stripe,01-07-2023 01:07,success,48.38,USD,visa
5021839687791,#49419,capture,stripe,01-07-2023 01:07,success,31.33,USD,visa
5021839589487,#49418,capture,stripe,01-07-2023 01:07,success,31.77,USD,visa
5021839556719,#49417,capture,stripe,01-07-2023 01:07,success,28.9,USD,visa
5021839523951,#49416,capture,stripe,01-07-2023 01:07,success,32.47,USD,visa
5021839491183,#49415,capture,stripe,01-07-2023 01:07,success,29.49,USD,master
5021839458415,#49414,capture,stripe,01-07-2023 01:07,success,29.49,USD,master
5021839425647,#49413,capture,stripe,01-07-2023 01:07,success,25.52,USD,master
5021839392879,#49412,capture,stripe,01-07-2023 01:06,success,29.99,USD,master
5021839360111,#49411,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021839327343,#49410,capture,stripe,01-07-2023 01:06,success,63.25,USD,discover
5021839294575,#49409,capture,stripe,01-07-2023 01:06,success,26.21,USD,visa
5021839261807,#49408,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021839229039,#49407,capture,stripe,01-07-2023 01:06,success,31.77,USD,american_express
5021839163503,#49406,capture,stripe,01-07-2023 01:06,success,27.39,USD,american_express
5021839097967,#49405,capture,stripe,01-07-2023 01:06,success,31.67,USD,visa
5021839065199,#49404,capture,stripe,01-07-2023 01:06,success,31.77,USD,visa
5021839032431,#49403,capture,stripe,01-07-2023 01:06,success,29.49,USD,discover
5021838966895,#49402,capture,stripe,01-07-2023 01:06,success,24.19,USD,american_express
5021838901359,#49401,capture,stripe,01-07-2023 01:06,success,25.99,USD,master
5021838835823,#49400,capture,stripe,01-07-2023 01:06,success,27.39,USD,master
5021838770287,#49399,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021838704751,#49398,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021838639215,#49397,capture,stripe,01-07-2023 01:06,success,30.06,USD,visa
5021838606447,#49396,capture,stripe,01-07-2023 01:06,success,27.99,USD,visa
5021838573679,#49395,capture,stripe,01-07-2023 01:06,success,27.99,USD,visa
5021838540911,#49394,capture,stripe,01-07-2023 01:06,success,29.03,USD,visa
5021838508143,#49393,capture,stripe,01-07-2023 01:06,success,31.84,USD,master
5021838475375,#49392,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021838442607,#49391,capture,stripe,01-07-2023 01:06,success,24.19,USD,american_express
5021838409839,#49390,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021838377071,#49389,capture,stripe,01-07-2023 01:06,success,29.31,USD,discover
5021838344303,#49388,capture,stripe,01-07-2023 01:06,success,27.39,USD,master
5021838344303,#49388,refund,stripe,05-07-2023 12:48,success,27.39,USD,master
5021838311535,#49387,capture,stripe,01-07-2023 01:06,success,58.98,USD,visa
5021838278767,#49386,capture,stripe,01-07-2023 01:06,success,26.06,USD,visa
5021838213231,#49385,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021838180463,#49384,capture,stripe,01-07-2023 01:06,success,29.78,USD,american_express
5021838147695,#49383,capture,stripe,01-07-2023 01:06,success,29.49,USD,visa
5021838082159,#49382,capture,stripe,01-07-2023 01:05,success,30.75,USD,visa
5021838049391,#49381,capture,stripe,01-07-2023 01:05,success,27.39,USD,master
5021837983855,#49380,capture,stripe,01-07-2023 01:05,success,29.49,USD,visa
5021837951087,#49379,capture,stripe,01-07-2023 01:05,success,26.18,USD,visa
5021837852783,#49378,capture,stripe,01-07-2023 01:05,success,29.49,USD,visa
5021837820015,#49377,capture,stripe,01-07-2023 01:05,success,24.19,USD,visa
5021837754479,#49376,capture,stripe,01-07-2023 01:05,success,27.39,USD,visa
5021837721711,#49375,capture,stripe,01-07-2023 01:05,success,31.55,USD,visa
5021837688943,#49374,capture,stripe,01-07-2023 01:05,success,25.52,USD,master
5021837656175,#49373,capture,stripe,01-07-2023 01:05,success,31.11,USD,discover
5021837590639,#49372,capture,stripe,01-07-2023 01:05,success,24.43,USD,master
5021837557871,#49371,capture,stripe,01-07-2023 01:05,success,29.49,USD,visa
5021837492335,#49370,capture,stripe,01-07-2023 01:05,success,26.48,USD,visa
5021837459567,#49369,capture,stripe,01-07-2023 01:05,success,31.26,USD,visa
5021837426799,#49368,capture,stripe,01-07-2023 01:05,success,24.19,USD,master
5021837394031,#49367,capture,stripe,01-07-2023 01:05,success,27.99,USD,visa
5021837361263,#49366,capture,stripe,01-07-2023 01:05,success,24.19,USD,master
5021837328495,#49365,capture,stripe,01-07-2023 01:05,success,29.49,USD,visa
5021837262959,#49364,capture,stripe,01-07-2023 01:05,success,29.49,USD,master
5021837230191,#49363,capture,stripe,01-07-2023 01:05,success,31.11,USD,visa
5021837164655,#49362,capture,stripe,01-07-2023 01:05,success,27.39,USD,master
5021837099119,#49361,capture,stripe,01-07-2023 01:05,success,31.97,USD,visa
5021837066351,#49360,capture,stripe,01-07-2023 01:05,success,29.3,USD,visa
5021837033583,#49359,capture,stripe,01-07-2023 01:05,success,29.49,USD,visa
5021837000815,#49358,capture,stripe,01-07-2023 01:05,success,29.37,USD,visa
5021836968047,#49357,capture,stripe,01-07-2023 01:05,success,27.99,USD,visa
5021836935279,#49356,capture,stripe,01-07-2023 01:05,success,27.99,USD,visa
5021836902511,#49355,capture,stripe,01-07-2023 01:05,success,27.39,USD,visa
5021836836975,#49354,capture,stripe,01-07-2023 01:05,success,32.52,USD,visa
5021836804207,#49353,capture,stripe,01-07-2023 01:05,success,27.39,USD,master
5021836771439,#49352,capture,stripe,01-07-2023 01:05,success,29.24,USD,visa
5021836738671,#49351,capture,stripe,01-07-2023 01:05,success,31.26,USD,master
5021836640367,#49350,capture,stripe,01-07-2023 01:05,success,29.31,USD,american_express
5021836607599,#49349,capture,stripe,01-07-2023 01:05,success,28.76,USD,visa
5021836574831,#49348,capture,stripe,01-07-2023 01:05,success,30.67,USD,master
5021836509295,#49347,capture,stripe,01-07-2023 01:04,success,29.78,USD,visa
5021836476527,#49346,capture,stripe,01-07-2023 01:04,success,28.61,USD,american_express
5021836410991,#49345,capture,stripe,01-07-2023 01:04,success,31.26,USD,visa
5021836410991,#49345,refund,stripe,25-07-2023 11:34,success,31.26,USD,visa
5021836378223,#49344,capture,stripe,01-07-2023 01:04,success,27.39,USD,visa
5021836345455,#49343,capture,stripe,01-07-2023 01:04,success,31.55,USD,master
5021836312687,#49342,capture,stripe,01-07-2023 01:04,success,27.61,USD,visa
5021836279919,#49341,capture,stripe,01-07-2023 01:04,success,30.11,USD,master
5021836247151,#49340,capture,stripe,01-07-2023 01:04,success,31.26,USD,master
5021836214383,#49339,capture,stripe,01-07-2023 01:04,success,27.39,USD,master
5021836181615,#49338,capture,stripe,01-07-2023 01:04,success,29.88,USD,discover
5021774839919,#49337,capture,stripe,01-07-2023 00:10,success,31.54,USD,master
5021774807151,#49336,capture,stripe,01-07-2023 00:10,success,62.07,USD,visa
5021774774383,#49335,capture,stripe,01-07-2023 00:10,success,29.49,USD,visa
5021774708847,#49334,capture,stripe,01-07-2023 00:10,success,58.98,USD,visa
5021774676079,#49333,capture,stripe,01-07-2023 00:10,success,29.49,USD,visa
5021774610543,#49332,capture,stripe,01-07-2023 00:10,success,29.78,USD,master
5021774577775,#49331,capture,shopify_payments,01-07-2023 00:10,success,24.19,USD,visa
5021774545007,#49330,capture,stripe,01-07-2023 00:10,success,31.73,USD,visa
5021774512239,#49329,capture,stripe,01-07-2023 00:10,success,31.55,USD,master
5021774479471,#49328,capture,stripe,01-07-2023 00:10,success,31.63,USD,discover
5021774446703,#49327,capture,stripe,01-07-2023 00:10,success,29.49,USD,visa
5021774413935,#49326,capture,stripe,01-07-2023 00:10,success,29.49,USD,visa
5021774348399,#49325,capture,stripe,01-07-2023 00:10,success,58.98,USD,visa
5021774282863,#49324,capture,stripe,01-07-2023 00:10,success,29.4,USD,visa
5021774250095,#49323,capture,stripe,01-07-2023 00:10,success,27.39,USD,master
5021774151791,#49322,capture,stripe,01-07-2023 00:10,success,29.37,USD,visa
